seed,pool,organism,genus,identity,coverage,tier,in_cyanorak,is_mag,keep,n_papers
Pro0418,pro,Pseudomonas taetrolens,Pseudomonas,49,98,kg_genus,False,False,False,0
Pro0418,pro,Pseudomonas aeruginosa,Pseudomonas,49,95,kg_genus,False,False,False,12
Pro0418,pro,Pseudomonas syringae,Pseudomonas,49,97,kg_genus,False,False,False,1
Pro0418,pro,Pseudomonas putida KT2440,Pseudomonas,49,97,kg_genus,False,False,False,6
Pro0418,pro,Pseudomonas lactis,Pseudomonas,50,97,kg_genus,False,False,False,1
Pro0418,pro,Burkholderia cenocepacia J2315,Burkholderia,51,86,other_proteo,False,False,False,1
Pro0418,pro,Pantoea ananatis Sd-1,Pantoea,48,89,other_proteo,False,False,False,1
Pro0418,pro,Polynucleobacter sp. QLW-P1DMWA-1,Polynucleobacter,47,98,other_proteo,False,False,False,1
Pro0418,pro,Pseudomonas putida KT2440,Pseudomonas,49,91,kg_genus,False,False,False,1
Pro0418,pro,Pseudomonas brassicacearum,Pseudomonas,51,86,kg_genus,False,False,False,1
Pro0418,pro,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),Baumannia,48,95,other_proteo,False,False,False,1
Pro0418,pro,Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110),Bradyrhizobium,48,95,other_proteo,False,False,False,1
Pro0418,pro,Pseudomonas brassicacearum,Pseudomonas,49,97,kg_genus,False,False,False,1
Pro0418,pro,Arthrobacter sp. FB24,Arthrobacter,49,93,out,False,False,False,1
Pro0418,pro,Bacillus pseudofirmus OF4,Bacillus,48,97,out,False,False,False,1
Pro0418,pro,Acetobacter pasteurianus 386B,Acetobacter,51,97,other_proteo,False,False,False,2
Pro0418,pro,Pseudomonas syringae group genomosp. 3,Pseudomonas,49,86,kg_genus,False,False,False,1
Pro0418,pro,Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,Vibrio,49,90,other_proteo,False,False,False,1
Pro0418,pro,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305,Staphylococcus,48,96,out,False,False,False,1
Pro0418,pro,Staphylococcus xylosus,Staphylococcus,48,96,out,False,False,False,1
Pro0418,pro,Ralstonia solanacearum GMI1000,Ralstonia,48,86,other_proteo,False,False,False,1
Pro0418,pro,Agrobacterium tumefaciens str. C58 (Cereon),Agrobacterium,49,86,other_proteo,False,False,False,1
Pro0418,pro,Pantoea ananatis Sd-1,Pantoea,47,90,other_proteo,False,False,False,1
Pro0418,pro,Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,Vibrio,48,92,other_proteo,False,False,False,1
Pro0418,pro,Staphylococcus epidermidis RP62A,Staphylococcus,47,98,out,False,False,False,1
Pro0418,pro,Rhodopseudomonas palustris CGA009,Rhodopseudomonas,47,97,other_proteo,False,False,False,1
Pro0418,pro,Ralstonia solanacearum,Ralstonia,49,83,other_proteo,False,False,False,1
Pro0418,pro,Pseudomonas citronellolis,Pseudomonas,49,94,kg_genus,False,False,False,0
Pro0418,pro,Gluconobacter oxydans 621H,Gluconobacter,47,96,other_proteo,False,False,False,1
Pro0418,pro,Lysinibacillus sphaericus (strain C3-41),Lysinibacillus,46,98,out,False,False,False,1
Pro0418,pro,Staphylococcus aureus (strain MRSA252),Staphylococcus,45,98,out,False,False,False,0
Pro0418,pro,Streptomyces parvulus,Streptomyces,47,97,out,False,False,False,1
Pro0418,pro,Staphylococcus aureus subsp. aureus Mu50,Staphylococcus,45,95,out,False,False,False,9
Pro0418,pro,Neisseria gonorrhoeae FA 1090,Neisseria,48,95,other_proteo,False,False,False,3
Pro0418,pro,Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58),Neisseria,48,95,other_proteo,False,False,False,4
Pro0418,pro,Staphylococcus aureus subsp. aureus USA300_TCH1516,Staphylococcus,45,95,out,False,False,False,3
Pro0418,pro,Staphylococcus aureus,Staphylococcus,45,98,out,False,False,False,6
Pro0418,pro,Neisseria meningitidis FAM18,Neisseria,48,95,other_proteo,False,False,False,2
Pro0418,pro,Asaia bogorensis NBRC 16594,Asaia,46,97,other_proteo,False,False,False,1
Pro0418,pro,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305,Staphylococcus,44,97,out,False,False,False,1
Pro0418,pro,Glutamicibacter arilaitensis Re117,Glutamicibacter,45,98,out,False,False,False,1
Pro0418,pro,Acinetobacter baumannii ATCC 17978,Acinetobacter,45,88,other_proteo,False,False,False,2
Pro0418,pro,Staphylococcus xylosus,Staphylococcus,44,97,out,False,False,False,3
Pro0418,pro,Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81),Acinetobacter,45,88,other_proteo,False,False,False,1
Pro0418,pro,Bacillus cereus ATCC 14579,Bacillus,47,97,out,False,False,False,2
Pro0418,pro,Staphylococcus epidermidis RP62A,Staphylococcus,43,98,out,False,False,False,2
Pro0418,pro,Actinobacillus pleuropneumoniae L20,Actinobacillus,45,99,other_proteo,False,False,False,1
Pro0418,pro,Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),Staphylococcus,43,98,out,False,False,False,1
Pro0418,pro,Staphylococcus aureus subsp. aureus COL,Staphylococcus,43,98,out,False,False,False,20
Pro0418,pro,Staphylococcus aureus subsp. aureus MW2,Staphylococcus,43,98,out,False,False,False,1
Pro0418,pro,Staphylococcus carnosus subsp. carnosus TM300,Staphylococcus,44,97,out,False,False,False,1
Pro0418,pro,Staphylococcus epidermidis RP62A,Staphylococcus,42,96,out,False,False,False,1
Pro0418,pro,Staphylococcus epidermidis RP62A,Staphylococcus,42,98,out,False,False,False,3
Pro0418,pro,Staphylococcus pseudintermedius,Staphylococcus,42,97,out,False,False,False,1
Pro0418,pro,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305,Staphylococcus,42,97,out,False,False,False,1
Pro0418,pro,Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155),Mycolicibacterium,45,94,out,False,False,False,5
Pro0418,pro,Xylella fastidiosa 9a5c,Xylella,45,87,other_proteo,False,False,False,2
Pro0418,pro,Corynebacterium glutamicum,Corynebacterium,43,99,out,False,False,False,7
Pro0418,pro,Mycolicibacterium smegmatis MC2 155,Mycolicibacterium,45,93,out,False,False,False,1
Pro0418,pro,Staphylococcus epidermidis RP62A,Staphylococcus,41,97,out,False,False,False,2
Pro0418,pro,Acinetobacter sp. ADP1,Acinetobacter,42,87,other_proteo,False,False,False,1
Pro0418,pro,Mycobacterium avium subsp. paratuberculosis str. k10,Mycobacterium,42,98,out,False,False,False,1
Pro0418,pro,Mycobacterium tuberculosis H37Ra,Mycobacterium,42,98,out,False,False,False,8
Pro0418,pro,Mycobacterium abscessus ATCC 19977,Mycobacterium,45,95,out,False,False,False,1
Pro0418,pro,Thiocapsa bogorovii,Thiocapsa,23,88,other_proteo,False,False,False,1
Pro0418,pro,Sulfurospirillum multivorans DSM 12446,Sulfurospirillum,22,87,other_proteo,False,False,False,1
Pro0418,pro,Plasmodium berghei ANKA,Plasmodium,23,84,out,False,False,False,1
Pro0418,pro,Klebsiella pneumoniae,Klebsiella,40,16,other_proteo,False,False,False,1
Pro0418,pro,Theileria parva strain Muguga,Theileria,24,86,out,False,False,False,1
Pro0418,pro,Theileria annulata,Theileria,24,89,out,False,False,False,1
Pro0418,pro,Helicobacter pylori (strain ATCC 700392 / 26695),Helicobacter,23,86,other_proteo,False,False,False,8
Pro0418,pro,Campylobacter coli RM2228,Campylobacter,22,87,other_proteo,False,False,False,1
Pro0418,pro,Helicobacter pylori G27,Helicobacter,23,86,other_proteo,False,False,False,1
Pro0418,pro,Toxoplasma gondii ME49,Toxoplasma,23,83,out,False,False,False,2
Pro0418,pro,Campylobacter jejuni subsp. jejuni NCTC 11168,Campylobacter,21,87,other_proteo,False,False,False,0
Pro0418,pro,Campylobacter jejuni,Campylobacter,23,60,other_proteo,False,False,False,8
Pro0418,pro,Allochromatium vinosum DSM 180,Allochromatium,20,61,other_proteo,False,False,False,1
